name,fuel,seller_type,transmission,owner,owner_numeric,log_selling_price,log_km_driven,scaled_age
Mahindra Thar CRDe,0,0,0,0,,13.567050480716235,10.463131911491967,0.08108108108108109
Maruti Swift Dzire ZDi,0,0,0,0,,12.676079399771027,12.170450649220749,0.21621621621621623
Maruti Swift 1.2 DLX (Only Delhi),1,0,0,0,,12.834683971615659,11.289794413577894,0.16216216216216217
Datsun GO D Petrol,1,0,0,0,,12.611541086966115,10.596659732783579,0.02702702702702703
Hyundai i20 Asta 1.4 CRDi,0,0,0,3,,13.122365377402328,11.156264806643742,0.13513513513513514
Mahindra Scorpio LX,0,0,0,0,,12.90917263218775,11.714714625626018,0.24324324324324326
Tata Sumo Gold EX BSIII,0,0,0,0,,13.122365377402328,11.225256725762893,0.13513513513513514
Tata Tiago Wizz 1.05 Revotorq,0,0,0,0,,12.765691290604371,11.695255355062795,0.08108108108108109
Tata Zest Revotron 1.2 XT,1,0,0,0,,12.847929163278053,10.596659732783579,0.13513513513513514
Hyundai Accent GLE,1,0,0,2,,11.652687407345388,11.46374572492597,0.32432432432432434
Honda Brio Exclusive Edition,1,1,0,0,,12.721888795877375,10.405292613081036,0.16216216216216217
Hyundai Grand i10 AT Asta,1,1,1,0,,13.049794835104816,11.051905362739744,0.13513513513513514
Tata Manza Club Class Quadrajet90 LX,0,0,0,0,,12.577639650232573,11.002116507732017,0.21621621621621623
Maruti Alto LX,1,0,0,1,,11.608244735642321,10.714439990727769,0.40540540540540543
Tata New Safari DICOR 2.2 EX 4x2,0,0,0,2,,13.017005083966255,11.289794413577894,0.24324324324324326
Mahindra Bolero SLE,0,0,0,1,,12.899222326086994,12.04355959836804,0.2972972972972973
Mahindra Bolero DI DX 7 Seater,0,0,0,1,,12.25486757159303,12.244769182865774,0.35135135135135137
Mercedes-Benz GL-Class 220d 4MATIC Sport,0,0,1,0,,15.341567078850604,8.984317679911129,0.05405405405405406
Maruti Omni E MPI STD BS IV,1,0,0,0,,12.301387370778713,10.463131911491967,0.10810810810810811
Hyundai Grand i10 Sportz,1,0,0,0,,13.017005083966255,10.463131911491967,0.08108108108108109
Hyundai Grand i10 Sportz,1,0,0,0,,13.017005083966255,10.463131911491967,0.08108108108108109
Hyundai i10 Sportz AT,1,0,1,0,,12.577639650232573,10.819798284210286,0.1891891891891892
Maruti Swift VXI Deca,1,0,0,0,,13.161586013632684,9.90353755128617,0.10810810810810811
Hyundai i10 Sportz AT,1,0,1,0,,12.487488878546145,9.90353755128617,0.24324324324324326
Maruti Swift VXI,1,0,0,1,,12.706850963741102,10.819798284210286,0.21621621621621623
Maruti Swift VXI,1,0,0,1,,12.706850963741102,10.819798284210286,0.21621621621621623
Mahindra Bolero 2011-2019 ZLX,0,0,0,0,,13.142166004700508,11.695255355062795,0.16216216216216217
Hyundai Verna 1.6 SX VTVT (O),1,0,0,0,,13.122365377402328,11.156264806643742,0.16216216216216217
Hyundai i20 Active 1.2,1,0,0,0,,13.171155446333852,10.819798284210286,0.13513513513513514
Maruti Baleno Zeta,1,0,0,0,,13.42246945133505,9.711176264112805,0.02702702702702703
Hyundai i20 1.2 Asta,1,0,0,0,,12.611541086966115,11.156264806643742,0.2702702702702703
Maruti Alto LXI,1,0,0,1,,11.407576060361786,11.5065250257892,0.40540540540540543
Maruti Swift Dzire VDI,0,0,0,0,,13.384729180332174,10.12667110305036,0.08108108108108109
Maruti Swift Dzire VXI,1,0,0,1,,12.921472880009725,11.156264806643742,0.16216216216216217
Hyundai Grand i10 CRDi Sportz,0,0,0,1,,12.886643575525625,11.289794413577894,0.13513513513513514
Maruti Swift 1.3 VXi,1,0,0,1,,12.278397958261774,11.156264806643742,0.2702702702702703
Maruti Swift Dzire VXI,1,0,0,1,,12.899222326086994,11.156264806643742,0.16216216216216217
Chevrolet Beat LS,1,0,0,2,,11.695255355062795,11.002116507732017,0.21621621621621623
Tata Tigor 1.2 Revotron XZA,1,0,1,0,,13.377007146164305,9.210440366976517,0.05405405405405406
Maruti 800 Std,1,0,0,0,,11.302216779257382,11.289794413577894,0.37837837837837845
Honda City i-DTEC VX,0,0,0,0,,14.077875591662238,10.308985993422082,0.08108108108108109
Honda City i-DTEC VX,0,0,0,0,,14.038654909278163,10.404293143019792,0.08108108108108109
Maruti Ertiga VXI,1,0,0,2,,13.190023895035274,11.407576060361786,0.1891891891891892
Nissan Terrano XV Premium 110 PS,0,0,0,1,,13.22672519452875,11.291043617373028,0.16216216216216217
Honda City i VTEC VX,1,0,0,0,,13.493928313146206,11.695255355062795,0.16216216216216217
Mahindra Willys CJ 3B 4X4,0,0,0,2,,12.611541086966115,9.210440366976517,1.0
Renault KWID RXL,1,0,0,0,,12.345834587905333,10.596659732783579,0.10810810810810811
Toyota Innova 2.5 GX (Diesel) 8 Seater,0,0,0,1,,13.592368256649284,11.982935344196433,0.1891891891891892
Maruti Wagon R VXI BS IV,1,0,0,0,,12.92391243868049,10.757924157061597,0.08108108108108109
Hyundai Creta 1.4 CRDi S Plus,0,0,0,0,,14.006131744018864,10.12667110305036,0.05405405405405406
Tata Tiago 1.2 Revotron XZ,1,0,0,0,,12.899222326086994,10.165890277802454,0.08108108108108109
Hyundai Grand i10 1.2 CRDi Sportz,0,0,0,0,,13.161586013632684,10.275085591132715,0.05405405405405406
Maruti Baleno Zeta Automatic,1,0,1,0,,13.384729180332174,10.819798284210286,0.10810810810810811
Maruti Swift ZXI ABS,1,0,0,2,,12.691583538230217,10.968215530759236,0.24324324324324326
Maruti Swift Dzire VXi AT,1,0,1,0,,12.948012371209098,11.695255355062795,0.21621621621621623
Maruti Swift LXI Option,1,0,0,0,,12.899222326086994,10.819798284210286,0.16216216216216217
Hyundai i20 1.2 Asta,1,0,0,3,,12.449018824140563,11.289794413577894,0.2702702702702703
Maruti Zen LXI,1,0,0,3,,11.082157933374816,11.002116507732017,0.4594594594594595
Maruti Celerio LXI,1,0,0,0,,12.768544351446794,10.491301994830229,0.08108108108108109
Toyota Innova 2.5 V Diesel 8-seater,0,0,0,2,,12.90917263218775,11.695255355062795,0.35135135135135137
Maruti Ritz LDi,0,0,0,2,,12.128116509451258,12.128116509451258,0.24324324324324326
Nissan Micra Diesel XV,0,0,0,0,,12.429220196836383,10.819798284210286,0.24324324324324326
Maruti Zen LXI,1,0,0,3,,11.002116507732017,11.51293546492023,0.48648648648648657
Hyundai Verna 1.6 SX VTVT (O),1,0,0,1,,13.122365377402328,10.819798284210286,0.1891891891891892
Maruti Zen Estilo LXI BSIII,1,0,0,1,,11.350418300109132,11.289794413577894,0.35135135135135137
Hyundai Santro Xing XL,1,0,0,1,,11.350418300109132,11.002116507732017,0.40540540540540543
Maruti Alto LX,1,0,0,3,,11.350418300109132,11.289794413577894,0.40540540540540543
Maruti Swift Dzire ZDi,0,0,0,3,,12.487488878546145,11.407576060361786,0.24324324324324326
Maruti A-Star Vxi,1,0,0,1,,11.775297421715827,11.995357787034976,0.2702702702702703
Maruti Ertiga VDI,0,0,0,2,,13.081543466215237,11.608244735642321,0.1891891891891892
Maruti Swift Ldi BSIII,0,0,0,2,,12.04355959836804,11.695255355062795,0.32432432432432434
Nissan Micra Diesel XV,0,0,0,0,,12.524530013005734,10.714439990727769,0.24324324324324326
Maruti Wagon R LXI,1,0,0,1,,11.39640288460621,11.407576060361786,0.40540540540540543
Ford Figo Diesel Titanium,0,0,0,1,,12.04355959836804,11.407576060361786,0.2702702702702703
Mahindra XUV300 W8 Option BSIV,1,1,0,0,,13.901689171636098,9.711176264112805,0.02702702702702703
Hyundai Creta 1.6 CRDi AT SX Plus,0,0,1,0,,13.910821646859095,11.112462823634855,0.08108108108108109
Maruti Swift VXI BSIV,1,1,0,0,,13.321215875492413,10.859018228147887,0.05405405405405406
Datsun GO T Option BSIV,1,1,0,0,,12.721888795877375,10.596659732783579,0.10810810810810811
Hyundai Grand i10 Asta,1,1,0,0,,12.983101310070822,10.596659732783579,0.13513513513513514
Toyota Fortuner 2.8 2WD MT BSIV,0,0,0,0,,14.914123179965662,10.463131911491967,0.05405405405405406
Renault KWID RXL,1,1,0,0,,12.873904582205107,9.472781556562168,0.05405405405405406
Honda Brio 1.2 VX MT,1,1,0,0,,12.691583538230217,10.596659732783579,0.21621621621621623
Volkswagen Ameo 1.2 MPI Comfortline Plus,1,1,0,0,,13.369225017834633,9.210440366976517,0.02702702702702703
Nissan Sunny XV Special Edition,1,1,0,0,,13.017005083966255,9.105090961257085,0.21621621621621623
Toyota Etios Liva GD SP,0,1,0,1,,12.899222326086994,11.156264806643742,0.1891891891891892
Hyundai i10 Sportz,1,1,0,0,,12.278397958261774,11.002116507732017,0.2972972972972973
Renault Duster 85PS Diesel RxL,0,1,0,0,,13.25339339419516,10.596659732783579,0.16216216216216217
Mahindra XUV500 W8 2WD,0,1,0,0,,13.429849547739444,11.440365524765756,0.21621621621621623
Toyota Innova 2.5 V Diesel 7-seater,0,0,0,3,,12.691583538230217,11.289794413577894,0.32432432432432434
Tata Indigo CS eGLX BS IV,1,0,0,1,,11.918397239722838,10.819798284210286,0.24324324324324326
Hyundai Elantra SX AT,1,1,1,0,,13.444448325847754,11.127277689932466,0.1891891891891892
Mercedes-Benz New C-Class 220 CDI AT,0,0,1,0,,14.253766134056512,10.12667110305036,0.1891891891891892
Tata Nano STD,1,1,0,0,,11.06665398721974,9.798182590890704,0.21621621621621623
Nissan Micra Diesel XL,0,0,0,0,,12.429220196836383,11.695255355062795,0.1891891891891892
Maruti Wagon R LXI,1,0,0,0,,11.082157933374816,10.463131911491967,0.40540540540540543
Maruti Swift Dzire VDI,0,0,0,1,,13.217675375388819,11.002116507732017,0.10810810810810811
Hyundai i10 Magna,1,0,0,3,,11.849404844423074,11.156264806643742,0.2702702702702703
Renault KWID RXT,1,0,0,0,,12.611541086966115,10.308985993422082,0.10810810810810811
Volkswagen GTI 1.8 TSI,1,0,1,0,,13.592368256649284,11.156264806643742,0.10810810810810811
Jaguar XE 2016-2019 2.0L Diesel Prestige,0,1,1,0,,14.78059183496017,9.105090961257085,0.08108108108108109
Lexus ES 300h,1,1,1,0,,15.454507466814658,9.90353755128617,0.02702702702702703
Jaguar XF 2.0 Diesel Portfolio,0,1,1,0,,14.978661680269907,10.714439990727769,0.08108108108108109
Tata Safari Storme EX,0,0,0,0,,13.12834743715147,11.608244735642321,0.13513513513513514
Volvo XC40 D4 Inscription BSIV,0,0,1,0,,15.150511887854474,9.90353755128617,0.02702702702702703
Toyota Camry 2.5 Hybrid,1,2,1,0,,14.508658238524095,11.128585638477013,0.10810810810810811
Maruti Wagon R LXI,1,2,0,0,,12.323860125621126,10.97411180466407,0.1891891891891892
Maruti Baleno Alpha 1.3,0,1,0,0,,13.51440681653079,10.566639335560673,0.05405405405405406
Honda Jazz VX,1,2,0,0,,13.217675375388819,10.941907417643346,0.10810810810810811
Toyota Innova 2.5 VX (Diesel) 7 Seater,0,2,0,1,,13.527829818844937,11.281359040644935,0.1891891891891892
Maruti Swift AMT VVT VXI,1,2,1,0,,13.384729180332174,8.634442751466477,0.02702702702702703
Toyota Etios VX,1,2,0,0,,13.345508528717259,10.147961974552167,0.08108108108108109
Maruti Swift AMT ZXI,1,1,1,0,,13.304686600863562,11.153102714740765,0.05405405405405406
Hyundai Grand i10 1.2 CRDi Sportz,0,1,0,0,,13.017005083966255,10.93828994344506,0.08108108108108109
BMW X4 M Sport X xDrive20d,0,1,1,0,,15.501909696719672,8.922791623969637,0.02702702702702703
BMW X4 M Sport X xDrive20d,0,1,1,0,,15.520258832020865,9.04793908261736,0.02702702702702703
Honda Amaze V CVT Petrol BSIV,1,2,1,0,,13.565767608549109,8.858368636308018,0.02702702702702703
Skoda Rapid 1.6 MPI AT Elegance,1,1,1,0,,13.377007146164305,9.305741456739435,0.10810810810810811
Volvo V40 D3 R-Design,0,1,1,0,,14.72175135802525,7.601402334583733,0.05405405405405406
Hyundai i10 Magna,1,0,0,2,,11.918397239722838,11.571203807011969,0.2702702702702703
Toyota Etios Liva Diesel TRD Sportivo,0,0,0,2,,12.487488878546145,11.995357787034976,0.21621621621621623
Honda CR-V 2.4L 4WD AT,1,0,1,1,,13.122365377402328,11.695255355062795,0.2972972972972973
Maruti Swift Dzire VDI,0,0,0,0,,13.081543466215237,11.407576060361786,0.13513513513513514
Hyundai Verna 1.6 SX CRDi (O),0,0,0,2,,13.190023895035274,11.156264806643742,0.16216216216216217
Toyota Innova 2.5 G1 Diesel 8-seater,0,0,0,2,,12.429220196836383,12.388398368982115,0.40540540540540543
Maruti SX4 Celebration Diesel,0,0,0,1,,12.611541086966115,11.51293546492023,0.21621621621621623
Hyundai Verna XXi ABS (Petrol),1,0,0,1,,12.73670383776449,12.273735966890268,0.2972972972972973
Hyundai Verna CRDi SX,0,0,0,1,,12.73670383776449,12.273735966890268,0.2972972972972973
Maruti Alto 800 VXI,1,0,0,0,,12.388398368982115,10.819798284210286,0.10810810810810811
Honda City i-VTEC CVT V,1,0,1,0,,13.897091466615258,6.90875477931522,0.05405405405405406
Maruti Swift Dzire AMT VDI,0,0,1,0,,13.527829818844937,9.852246888342531,0.08108108108108109
Tata Indigo LS,0,0,0,1,,11.461642696843066,12.487488878546145,0.21621621621621623
Maruti Eeco CNG 5 Seater AC,3,0,0,0,,12.92391243868049,10.463131911491967,0.0
Maruti Alto K10 VXI,1,0,0,1,,12.278397958261774,11.289794413577894,0.16216216216216217
Mahindra XUV500 AT W10 AWD,0,0,1,0,,14.070153551531353,10.819798284210286,0.10810810810810811
Maruti Alto K10 LXI,1,0,0,0,,11.918397239722838,11.289794413577894,0.2702702702702703
Hyundai EON Sportz,1,0,0,1,,12.296831574998258,10.819798284210286,0.1891891891891892
Tata Tiago 1.2 Revotron XE,1,0,0,0,,12.691583538230217,11.51293546492023,0.05405405405405406
Maruti Eeco Smiles 5 Seater AC,1,0,0,1,,12.468440756144114,11.695255355062795,0.1891891891891892
Jaguar XE 2016-2019 2.0L Diesel Prestige,0,1,1,0,,14.78059183496017,9.105090961257085,0.08108108108108109
Lexus ES 300h,1,1,1,0,,15.454507466814658,9.90353755128617,0.02702702702702703
Jaguar XF 2.0 Diesel Portfolio,0,1,1,0,,14.978661680269907,10.714439990727769,0.08108108108108109
Tata Safari Storme EX,0,0,0,0,,13.12834743715147,11.608244735642321,0.13513513513513514
Volvo XC40 D4 Inscription BSIV,0,0,1,0,,15.150511887854474,9.90353755128617,0.02702702702702703
Toyota Camry 2.5 Hybrid,1,2,1,0,,14.508658238524095,11.128585638477013,0.10810810810810811
Maruti Wagon R LXI,1,2,0,0,,12.323860125621126,10.97411180466407,0.1891891891891892
Maruti Baleno Alpha 1.3,0,1,0,0,,13.51440681653079,10.566639335560673,0.05405405405405406
Honda Jazz VX,1,2,0,0,,13.217675375388819,10.941907417643346,0.10810810810810811
Toyota Innova 2.5 VX (Diesel) 7 Seater,0,2,0,1,,13.527829818844937,11.281359040644935,0.1891891891891892
Maruti Swift AMT VVT VXI,1,2,1,0,,13.384729180332174,8.634442751466477,0.02702702702702703
Toyota Etios VX,1,2,0,0,,13.345508528717259,10.147961974552167,0.08108108108108109
Maruti Swift AMT ZXI,1,1,1,0,,13.304686600863562,11.153102714740765,0.05405405405405406
Hyundai Grand i10 1.2 CRDi Sportz,0,1,0,0,,13.017005083966255,10.93828994344506,0.08108108108108109
BMW X4 M Sport X xDrive20d,0,1,1,0,,15.501909696719672,8.922791623969637,0.02702702702702703
BMW X4 M Sport X xDrive20d,0,1,1,0,,15.520258832020865,9.04793908261736,0.02702702702702703
Honda Amaze V CVT Petrol BSIV,1,2,1,0,,13.565767608549109,8.858368636308018,0.02702702702702703
Skoda Rapid 1.6 MPI AT Elegance,1,1,1,0,,13.377007146164305,9.305741456739435,0.10810810810810811
Volvo V40 D3 R-Design,0,1,1,0,,14.72175135802525,7.601402334583733,0.05405405405405406
Honda Amaze S CVT Diesel BSIV,0,0,1,0,,13.45883704259595,10.596659732783579,0.02702702702702703
Hyundai Creta 1.4 CRDi Base,0,0,0,0,,13.76421831620775,10.714439990727769,0.08108108108108109
Maruti Alto LXi BSIII,1,0,0,1,,11.982935344196433,11.289794413577894,0.2702702702702703
Hyundai Xcent 1.1 CRDi S Option,0,0,0,1,,12.92391243868049,11.813037464800539,0.13513513513513514
Toyota Innova 2.5 G (Diesel) 7 Seater,0,0,0,1,,13.641158361294979,11.695255355062795,0.13513513513513514
Toyota Etios Liva Diesel,0,0,0,0,,13.017005083966255,11.112462823634855,0.1891891891891892
Maruti Swift Dzire ZDI Plus,0,0,0,0,,13.710151153416941,10.819798284210286,0.08108108108108109
Toyota Innova 2.5 V Diesel 7-seater,0,0,0,1,,13.25339339419516,11.80560254159177,0.32432432432432434
Nissan Micra Diesel XV,0,0,0,1,,12.449018824140563,11.608244735642321,0.24324324324324326
Maruti 800 AC BSIII,1,0,0,0,,11.775297421715827,10.596659732783579,0.2972972972972973
Maruti Swift Dzire VDI,0,0,0,1,,13.180634172318978,11.695255355062795,0.1891891891891892
Volkswagen Polo 1.5 TDI Highline,0,0,0,1,,13.161586013632684,11.608244735642321,0.13513513513513514
Mahindra Verito 1.5 D2 BSIII,0,0,0,1,,12.345834587905333,12.04355959836804,0.24324324324324326
Maruti 800 AC BSIII,1,0,0,1,,11.302216779257382,11.289794413577894,0.4324324324324324
Maruti Swift VDI Optional,0,0,0,0,,13.304686600863562,10.757924157061597,0.10810810810810811
Hyundai Xcent 1.2 Kappa S Option,1,0,0,0,,12.92391243868049,11.440365524765756,0.13513513513513514
Maruti 800 Std,1,0,0,1,,11.695255355062795,11.156264806643742,0.2702702702702703
Maruti Celerio VXI,1,0,0,0,,12.676079399771027,10.819798284210286,0.16216216216216217
Ford Figo Diesel EXI,0,0,0,0,,12.584512505902088,11.156264806643742,0.13513513513513514
Tata Safari DICOR 2.2 LX 4x2,0,0,0,0,,12.873904582205107,11.289794413577894,0.21621621621621623
Ford Figo 1.2P Titanium Plus MT,1,0,0,0,,13.217675375388819,10.691967639914864,0.10810810810810811
Maruti Celerio ZXI,1,0,0,0,,12.861001210669146,10.12667110305036,0.16216216216216217
Hyundai Creta 1.6 VTVT S,1,0,0,0,,13.592368256649284,10.12667110305036,0.10810810810810811
Maruti Swift Dzire VXI 1.2,1,0,0,0,,13.42246945133505,9.210440366976517,0.02702702702702703
Tata Hexa XT,0,0,0,0,,14.23750562376114,10.819798284210286,0.05405405405405406
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,0,0,0,0,,13.76421831620775,10.308985993422082,0.05405405405405406
Hyundai i20 Active 1.4 SX with AVN,0,0,0,1,,13.321215875492413,10.819798284210286,0.13513513513513514
Hyundai i20 Asta 1.4 CRDi,0,0,0,0,,13.171155446333852,11.695255355062795,0.21621621621621623
Honda Amaze S CVT Diesel BSIV,0,0,1,0,,13.45883704259595,10.596659732783579,0.02702702702702703
Mahindra Bolero 2011-2019 SLE,0,0,0,0,,12.834683971615659,11.289794413577894,0.13513513513513514
Nissan Terrano XL Plus 85 PS,0,0,0,0,,13.270785106659046,11.407576060361786,0.13513513513513514
Maruti Swift VXI Windsong Limited edition,1,0,0,1,,12.983101310070822,10.819798284210286,0.13513513513513514
Datsun RediGO 1.0 S,1,0,0,0,,12.765691290604371,7.667158255319148,0.0
Toyota Innova 2.5 G (Diesel) 7 Seater,0,0,0,0,,13.500801182986649,12.429220196836383,0.21621621621621623
Hyundai i20 Magna 1.2,1,0,0,0,,13.304686600863562,10.463131911491967,0.13513513513513514
Toyota Innova 2.5 VX (Diesel) 7 Seater,0,0,0,0,,13.864301674514206,11.695255355062795,0.13513513513513514
Maruti Baleno Alpha 1.3,0,0,0,0,,13.507627138738266,11.156264806643742,0.08108108108108109
Renault Duster 110PS Diesel RxZ,0,1,0,0,,13.864301674514206,9.798182590890704,0.05405405405405406
Chevrolet Enjoy 1.3 TCDi LS 7,0,0,0,1,,12.948012371209098,11.608244735642321,0.10810810810810811
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,0,0,0,0,,13.592368256649284,11.002116507732017,0.08108108108108109
Toyota Fortuner 4x2 AT,0,0,1,0,,14.508658238524095,11.002116507732017,0.13513513513513514
Maruti Swift Dzire VDI,0,0,0,1,,13.304686600863562,11.898194668458823,0.10810810810810811
Toyota Fortuner 4x2 AT,0,0,1,0,,14.45736497045232,11.775297421715827,0.13513513513513514
Chevrolet Captiva LT,0,0,0,2,,13.122365377402328,11.507922973347437,0.24324324324324326
Tata Indica Vista Aqua 1.4 TDI,0,0,0,1,,12.206077645517674,11.608244735642321,0.24324324324324326
Nissan Micra Active XL Petrol,1,0,0,0,,12.821260987319457,10.463131911491967,0.10810810810810811
Hyundai Verna Transform CRDi VGT SX ABS,0,0,0,1,,12.468440756144114,11.608244735642321,0.2702702702702703
Mahindra KUV 100 mFALCON D75 K8,0,0,0,0,,12.54254845357358,11.51293546492023,0.10810810810810811
Maruti Ertiga VXI,1,0,0,0,,13.321215875492413,9.952325334619427,0.16216216216216217
Ford Fiesta Titanium 1.5 TDCi,0,0,0,1,,12.611541086966115,11.002116507732017,0.1891891891891892
Tata Indigo CS LX DiCOR,0,0,0,0,,11.849404844423074,10.596659732783579,0.2702702702702703
Hyundai i10 Magna 1.1L,1,0,0,0,,12.345834587905333,10.819798284210286,0.32432432432432434
Maruti A-Star Vxi,1,0,0,1,,12.206077645517674,11.082157933374816,0.2702702702702703
Maruti Wagon R VXI BSIII,1,0,0,0,,12.206077645517674,11.289794413577894,0.24324324324324326
Hyundai Verna 1.6 CRDi S,0,0,0,0,,13.235693848424024,11.686887175419702,0.13513513513513514
Maruti Ertiga SHVS VDI,0,0,0,0,,13.527829818844937,11.289794413577894,0.10810810810810811
Maruti Swift VDI BSIV,0,0,0,0,,13.279368835614243,11.407576060361786,0.08108108108108109
Hyundai Verna 1.6 VTVT S Option,1,0,0,0,,13.541075028051122,9.90353755128617,0.10810810810810811
Maruti Swift VDI BSIV,0,0,0,1,,12.971542813248437,11.289794413577894,0.16216216216216217
Mahindra KUV 100 D75 K6 Plus,0,0,0,0,,13.081543466215237,10.70696786478042,0.0
Kia Seltos HTE D,0,0,0,0,,13.3739015584285,9.210440366976517,0.02702702702702703
Hyundai Xcent 1.2 VTVT S,1,0,0,0,,13.122365377402328,11.002116507732017,0.05405405405405406
